user_id,num_purchases
effe6ef88aa5977dbe14fc79d2e00fd414769b30,0.0
405f990056adf4d815c16799a1aac0fe71a88d4b,0.0
a026d3d50fd613289530d4f017a4aa10028218dd,0.0
22386b216ecd6af495de006cd122e1bcbf771d98,0.0
2e7e392a878c88d5feceed6ec2ac80feda01a858,1.0
4a46567acfc630ed54b5d57d2cd85da833c01366,0.0
0d0af70bf034baa0d3d7a5f3daa8bb86ebe34ffb,0.0
af95ef08a97e630ddd147740b94a0188d303d669,0.0
bd6c08264770d8bc43ed5f9e0ddef955eed691bd,0.0
eed21144b341692a9cdd4877745dd836997f7848,0.0
d78430b672f721e9e5d1470860f558ac7ab08268,0.0
9b2a12d38a0ac66d5437624c9112aac8bd2f52b5,0.0
1a21a7b9d370901ab9aaee894e380905075f92d2,0.0
322981337f9fbee4c1ae8329ecab27d491088f9e,0.0
1dd492768eae7a8e074fdc8aef2e071ceb89b0dc,1.0
be8b43ae031a0bcf75629ece8be3a5867a382141,0.0
e92ef7cc711afd00c6c63ad5c28c728192c32eea,0.0
995bdb2d5e1d75fb6ab86acc1f87fcfcba1d4c7a,0.0
b590c2bb4b2cceae607ebdd542f66fcbd924b792,1.0
c1256b1a9f7cda7a2cd990bf47256130a5301710,0.0
2925b23c17cc8f14e8c933f4f14f093af1df9ef7,0.0
25fd1b5ca47ea1efdaea5fc93b05b114b6034984,0.0
fa355f9d49db7b9e854c073030fe2e3902522281,0.0
d61aa6b6e706f40a119eac0a6487385c319f041c,0.0
25190820bdb1294306bad5b6b586787ce712aee4,0.0
6b8003fec125f69e7bffad8b6736d6e47f6b3fe3,1.0
4c2cf5c2862cffba6f7a8dc8ed0fdc754545e717,0.0
9bdfb8de06de88825f8125761c55901f4959567e,0.0
60383e8381dea9cb0abfb7073e65bd55dc6f8f66,0.0
eea33e075e022d6c4387898f0fe748ef2faa8689,0.0
e03263bb96361a330819db4d42de22580ba481c2,0.0
744644c0dc42b7f8ba0090828d9ca207643a9f67,0.0
cb7cd3c4d1c02e14dc4582075a66ebadd1aebf13,0.0
396714e50768c663d167356eb7588b95e64283d9,3.0
f608a0c4e179998487bb3074595c4ea07f3ac718,0.0
8f5398357e86ff89d82191ed7da7ab9519bfa628,0.0
464885cf8a75143c6985e815b6c28015bdf519e9,1.0
d7604d5ccfb05969fcd405844feae93807a411d2,0.0
616531f5ba99fc8ebf154145e0cf404b7aa0dffd,0.0
cbde814493500444c7456c5b7d595ffa4a14099b,1.0
5b8047a46da165d1fca15f6a659826aed0c32cb0,0.0
8d02769d2dfd0804f7205fc6c2426a0d2261a91c,0.0
0967985cc76bcb9042b82540e065bae35962a407,0.0
2e1154f949ca949b7427120f4b7735e2247cd0c5,0.0
b552ba2c9076ffd7272d4a4f17ec9af288f5f83a,0.0
480d9dccfcadaa64f6d0d954323ea7913be4e65d,0.0
13df7cd1980506d1b914d2794c66f64fc77b76a4,0.0
ddff41f7612d628a2e28fb0faf5eaa40f882ea9d,0.0
b8cd96fa2e32788783e9c43d17d4190b62111c71,0.0
3d183271d1267d0a0391efa6bf2d1ec640183260,0.0
262735aff129c23c146f5a7b63e4bbde7d7bcf5f,0.0
9cc9bba8d3f421fef4ac0f6b5d95b40b8a4e6a45,0.0
b1be211e0c1c676fc90c74a617ed766f57e81786,0.0
47bd5436f89cf455f7ebb8645af122fbccb58fad,0.0
c03cab95fea9e2fc79092a134e2b96ff61944f20,0.0
310882bdfe8c3708db018cb0c8dc8db9ac9df922,0.0
26ccbde2095c05649134b57f6f3753573a23cf45,0.0
64fd5b89c1590a8f22828e9c41ec25497711efae,0.0
08a24d9c0ec829088fb8a3bee4323287e3fb5dd5,0.0
d0bf68e1964a5495a76b3ffbe32e9f7ef68af89d,0.0
0184549e8d23ab4004d0ec8ebbc3f19b2a76b38f,0.0
864633e840c81b6e409445cc7faa96627e82f654,0.0
46f0bfd706f97bb7b94af26f41633351e073d487,0.0
c81d4eab364ac728e21430b41b10f6e618985531,0.0
a382248d24dc040f4863139799a174aabd58b472,0.0
24c3def0ff7b239819943530b4645e95b80bc9fe,0.0
12603f9390399784c81fa5f5a0f6f2864182ee64,0.0
70712efc25e239f549fe9fc2b609d1f20475c518,0.0
077e029fe05f2a5dd06b18e6e0b831199f0ddae1,0.0
e01026bc67eac3a2cce95b52d8b55a5e15c16f0f,0.0
3d63fa594018553bd10d6bd38816295ecf6cc906,0.0
88e79cdf2741daa53493448c17f1b72256a3310f,0.0
ef05b18c7042527f813cca988a07952bf18b62c2,0.0
a6609a2069b0d2592d78d051121ef4575f55d16b,0.0
ed24ef347ee86c009211851cf175024084105ad4,0.0
5536845b97b7534f67ed4e6856c688f5a13dbcc6,0.0
7c1f981f6d51aa229a2a9e2da20a020bdf834d50,0.0
98f2d44fe03e0b8ba0394b160bfd17f7d2596127,0.0
0a88dc033026b18f5d53a7f1fd8022cd0482849c,0.0
c0d9ee0455c4b48ba4f8871f976b58c5f93f1deb,0.0
7f3cd7af448eaf1cc0d75eea201cc84f02855196,0.0
a2a0ef4b30e486a9ca3c1ae68861415b156e9bdc,0.0
d5f64839163345b61600515bee271373a9c6d06d,1.0
37b268e7c7576ca98bd83e82b99a909d64f0c7d3,0.0
7698a609683575a532f5c576529de751a3a2f327,0.0
37155a04c69b6289c098626f2dd0c2a75bf66cc9,0.0
d79470697b75ee7126163422584d4434a2f0b8b0,0.0
b3c652392419f25521e3784a90f916ca1ec7c551,0.0
d1ad23fa5b5f3560ccb0a688637e30d9f16b4a72,0.0
3417afb0fc569157758dc7a525529c12e10734b5,0.0
d014f37360bf4b8b5f880f8ee663d437047df981,0.0
d88f25c42af0de57da161ae86c97c97e7086c007,0.0
7501e53c746e3488894962dddb0b226a1270e65a,0.0
9ba127de6f7baebc76b46350ea4ac7f1ef21e089,0.0
819f5ab2b90bf230783784ef762ab5965da89ad0,0.0
1ee4a7fbf2ff3f5de15c90581a904d7ad76763b1,0.0
7e47ad351805b77b400a3110d7534313146b3869,0.0
ba4f662503e9df7e12cafc237923e3e488ca86d0,0.0
345199a3d4a1726d8ab811023267534c11312295,0.0
bed75596405098593e5ab5d3d5c038928a2709bd,0.0
7204e2cd945e541d80c0df0faef60a012fe544f0,0.0
61124f41142af3734ce505d1d5263bd5341f2bc2,0.0
12635e7e9246c362e590e1d32d0c5d9cc076c43f,0.0
d49ec8869f6df65935c35902e4818f81314e7a7b,0.0
2a448d52483f7a3f5d1bc6edae105811cd8185dc,0.0
59765354009605a6c5bfd7581adda32d62fe3fd8,0.0
6fd31cfca15d52374b75e96d4987679cfb4df056,0.0
42e535d1c7742023d93bc10bf467b9a8b223e6da,0.0
71cd560fccebe1495f3436868d561e816d6cb7eb,0.0
75ef3b00d21a7063eeebdf74ad20942af4d46c02,0.0
c28b0cad3e0791ed96c2efb1cdf6b4fcd083a1f6,0.0
2db83fb2be79ffb7431d79ad977cd21dbce15075,0.0
da465faccadf1c79632aecb62d3def66019529fa,0.0
d9fe916cfb418bd25159eab668bc8bfaf4767f86,0.0
918a71dc1650067fe2a3f40ff286abb2be7ce643,0.0
0343478f53c0e7cb5f178253d6a1b12ec51fef6e,0.0
e505565817485d3c70697e1f17ab1cab4ed9e366,0.0
462cd4aa8052981acd6cff3ed5cb1b176f315e7c,0.0
3b7f0b8bb937697c417054f34f657f1e2d28f8aa,0.0
dcd9ac71966cc963d29263e3119f7388613adb7b,0.0
842391113bc5762e0eee2a089147a57bf8939f56,0.0
ca2f273acdac8e19e91a0b324dfad637f229e968,0.0
da758769258423fad4f357ca68a267f08e1934e4,0.0
de2b43fefd588346f41746ad293d0db7ea49c1c5,0.0
9de59eb02c0ba5fb4834f300c8b12002c3e5511f,0.0
f8411db6035e341220140fb6d3e72ba248f689de,0.0
55304cf30dbb50c3805e74d52def4e54ae80a804,0.0
ac0b7110a72cb9ec38a3690fe60c82399fd21750,0.0
791bc26febff3693e29104455d80b025f3fe869f,0.0
508560e862c9a72803c423730dd9d8347f71f086,0.0
4110eb245815c90f436cbefd1f06c3621da96aae,0.0
b8cbbe6441609274d9a600e0d4d706ee15c58bb7,0.0
f5c0453320e6f2af13d27977bc719ba05f157895,0.0
0dd535d9ee9e8fdf0711af17d8d85e526b2b6407,0.0
e3e530a9d012dfa798d04e6e129eb323db6b7a0c,0.0
b3703a25755dc9fd377bba341c6d778f37731e98,0.0
15ea0f2e027cff490d770e40f5a7d62893059c6b,0.0
5a55c87be34d765f74ff6753fbd7d99973f8617b,0.0
16e2541245c7c6fb524166ffd7cf271382b782a4,0.0
2441883b4f4231cf0341f04c4755f791fff32847,0.0
cac539e8747d4016361c7875352eebfde5ef9110,0.0
da81d9ab0849e5689f767f825ec1f8a209c8a36c,0.0
26299d08affe5aabf35c33ec0b6a8e0eebfb900b,0.0
328ef91853cc97193d15faa59301b5e35f0112a8,0.0
b4394a8e7ebc60f1c77d3e5627c60c212aa82f5e,0.0
686e789ab15a38ec61a144a94b9d4412addc1d31,0.0
f2d6e5fefd1a719a65197c848f71089ab22bc8fd,0.0
7884ec668e0c76ebec581bcdc5aaeb9b31b45528,1.0
1babe66cf180d27f1e5fd7e1e4ad9dc79b402b42,0.0
db7f61948fbd833e8bab4ad740703b6b3ed96da2,0.0
46179549960221a3aa3525f67dd6cb10bfb8b3b6,0.0
ce1204a4c52233f2761c48daceb72130c72b7aff,0.0
1250d800d91137deb56cbe7a3ee16367809e69ba,0.0
9f9eb2fc20b74d98117954feb87bfc7b1dcf6aaa,0.0
9a703f764edc9f3b829301819ba7e985a60dc243,0.0
43626ad01b96312156c746be3da73c935e9f082f,0.0
70594a920afc5ab11da7e1f230e411c68a4f8c95,0.0
3fa30349706da61621dadfea76c48524b32067f5,0.0
660fa4299ee525f547ec683cbdfa4b62997c741b,0.0
edfd0fce512dfc96af8da6b04892c1d465264539,0.0
9fb92ac3ddfb36cb4f176425c4a199bb83e18771,0.0
a279bcba97f45a911538a954c546a6d1fd901943,0.0
3bcf1080bf4d9377703dd502bd800f0bf2e1f74c,0.0
a77c9c3a7c23ad5e3e393975fa3117dc249e025f,0.0
21052c00685ffb3941552595457aa7135ce95b63,2.0
676b7ede6fab901aab71a22d75672b24c3d58b43,0.0
bd1f5ccf1dd9efdd7adf75a5bce58bcb0181ce65,0.0
ecac5f45850a317bd702612c099376233d60d691,0.0
c000dd5e899168a2d1b582bd3d3e7cfd3bf9a8b2,0.0
9086447e2f6800e845f4b9bf800aa0a3f4c8b2f5,0.0
e293fe255157df91df866ae78a4fdf0132437bde,0.0
4e57d582539d58febdbb4e4e82d6e73e291f5e51,0.0
d12e2ce7923e89931654f167677b156826054927,0.0
fe0dac3011cee15c21d09c1ee747c9f2180cf927,0.0
043b92fc1101e2404b295083b79a4335f34d236a,0.0
f55c00efc8a50b7e484b4aa2aefc4a71250786ff,0.0
e3cb570e8fa3f597163990b95637757681ae2772,1.0
a9bd77efb726b7d33b1bd45deefb9891851bdc8f,0.0
30133f1946ddc985e7e0dea7c8e4029b1a332781,0.0
e8668f714fd52d3540715ef07a8b84f0ee77161c,0.0
79dcecbc86a5e7eaa7c11de74a7e06f475a9057e,0.0
74f411ff09935dc4e61157334af5e76b9df68b87,0.0
6c681baa27baecffead282e5cf239f53bccf2e99,0.0
f03b1cd1628397b9e2472b3c99cfa069e531a0ce,0.0
25203a25f4d9ce41dd55b86b0d2153c4e1914e02,0.0
95291e6c7013bc15792bf1f0d159a39f30bafc60,0.0
fa253369cd81a1a452d7b704b923353d97087a94,1.0
5f0ef232d823aeaeb944c27e6f6c9fa48f652f39,0.0
2307c1101f3c8748f9b6e6e785eb6c8e7f87abf7,0.0
6ca09d61ff05ed22f37b9630dacf3ecd4958b60d,0.0
ee28390b2ec44d0edebd4c707ec00abec92d5a06,1.0
a031312e478bd9d77fd816ce223a38d70c1eb1b8,0.0
36526a47151ef22733d0c95ca4e76bb29a6ed4d3,0.0
199f8fb117e36b4247404a0be32ba6eab6de1dc3,0.0
c8ff88d5f972d70dac4d3fd3460cd427d82e3558,0.0
83916692cfc3adffce06b9c08592090b05a39fed,0.0
ddb24b72ec0ab3a0add77ef7599e448443c7f7be,0.0
e08c71525558b70d2cd81ecf2404c6e0768707cd,0.0
86cee8dc8053a6b2035e43be920e6ef9cf0dd97d,0.0
ba2dc7aaee28b356d2f490cfb8f23a8f44f8cf33,0.0
d87f18585a3eaf399388be58a09a19317830299b,0.0
a604564aa80a8d6af4ff0e2921aa4da529f45e49,1.0
178825ee05b04250add155a8341d870a5f31a44e,0.0
64216494a8a974ae08a54e5fc8c9420409547678,0.0
d0a7e4a8bf6db9e1941b4c20f46d4db32e26b7d1,0.0
9f3534012668f72de97e04fe01e37c43bd8cb0ed,0.0
7989380d17136f69305541730f0d48574c9f0185,0.0
8cfe0f695ba57b06635c99b306f226a15e0f93bc,0.0
f7f4c5de8b59eb4331f9bf24e057f33781fd881b,0.0
8dc0d1231c7f69ba234778e88475fb68beab0551,0.0
b9e0a634d40864a2695ee76ed23dbf5edefae162,0.0
1436610a7884751d08e5b22bbf5037b498e89ef6,0.0
d1227fd1c445b820e06a7bb9ee8f5087e6d5787e,0.0
2a9e04086e6307cd47f75759d63cbac998eb53d1,0.0
186f3005624cd96fa7506f532daa82a5e4e3ca7d,0.0
4e9505e2e90d03d52b1ee25fa6765a9e4e4d2646,0.0
2191626c06af4929edb336c187fa4385a9baf7df,0.0
e0c533609f752bf3390891911aaaf626f3c9c3db,0.0
94254b09af6e138058fa195a852d3f030763c0fb,0.0
a8e5d62d938136db28558182c752f9f1cf9bc201,0.0
b2fd9951eeda67cb965baf9db14a300ce2f8b521,0.0
a781d0776f0e71c9372f9e7fe284ca543bb9b513,0.0
c003d36de776d4114a1f258cb104b0ac443c8af9,0.0
98437c11e0c6eab236ec4eb2c85d1acff7abbf39,0.0
d69effc3b6751b36cba95dd9afa1e2942b328384,0.0
b816219b7ba92489abd3b4564f359b3d761a2bf0,0.0
45e58d69fe50403d13803a122aa6d298f6e91899,0.0
73e1d57a2991eeff29908d6dfc62207b66990cc9,0.0
689790faf325a05fe0e3e5011e0090c066d7ba70,0.0
fa107e01a3fb75dc73dcd03143c0f8e6c8ef579f,0.0
bb347fd1f7f30590e5ce0ea4ede19034f4536915,0.0
eef7d69a8bf30d7c7a3fbcfa40b5adc18d24e7c1,0.0
515343d671ce6e5732ad6ba82662b0178eff1576,0.0
27c2fc047aff9d519495407087935ad8219113d2,0.0
aa5136dbfe1ccda85af0eb5a792c5dd410492cbe,0.0
e57d488cf52b033355be050410391675f20f3b93,0.0
037b04ad74ba611091a253cc16558a21934e911f,0.0
18a39f9682a6cfb1f2f7e9ad53babbb23c91ccf4,0.0
747380dc9f22013e1263f94b09d91333b25542e3,0.0
4b9e30dd632f2354cce3d39cab1efbdaaf1ef3af,0.0
734eeea31f58151c7043d62ffe2649eed9c1f081,0.0
6b1e85e996c6013d1f4f47ab47a4241e42b9b6ec,0.0
46e10b6d15b5fbc19a3562a50a73f9ed74071baf,0.0
ea27dcddcd8ffa75dcb7225e45899338424bc56f,0.0
5a363c62d0540df588eb8c5abb719d830495dc5b,0.0
0a1115affa5e69fbe1c3755d570d08ccefa3f44a,2.0
7a0d93bb287371837eeca25d91ea7c600168b234,0.0
d77a08b02922ec40b1b2fd3220dfa33fad5c70af,0.0
b4a49521dd505685b9194c9c9bd654dfd71e020b,0.0
879fba1da00d482891a54b7862d193b5f7d044c0,0.0
cff508d435c203fe1cb5a5c0aaa673da70e3c630,0.0
29e69b9afa6148075fe5b44c53b13a0f272e9320,0.0
bb566254b306122cb16af5d360b21115880b0b51,0.0
30b27cb70fdad1135944b2aab3d3664c95b47f63,0.0
16b8e1c8517189f74cb0e825bebc45350c857ca2,0.0
b7e8e7def5d8a074810cf1a594387749a8d87d19,0.0
0efa1249f588a011dc8337d2d38edf9fff5db5dd,0.0
535d303034804368de3321020326a39969722490,0.0
a774c62c81bba1a4c87596c64a8b23426ae5ca34,0.0
80a29cc17ccc01ca830df553b051c2f31b4f8b08,0.0
ed0af0b7e246f8f740f2137bb31b916de56481c1,1.0
eb6eba05aef677b16618aedf33dc525bbcc6dcb7,0.0
50b522e8d39f4d2dfd25e5ad221abe1d2ee5ce2b,0.0
de008cee590288b24a0e85a075260b3eae26f100,2.0
afce168cb8c6d11f07984cf1f3558a158b5c0cee,0.0
0bc858123822328f4c8fdbee6541f49873ea6f18,0.0
7061ec3ed7237cd6a7af1f9dcc2fda9decf30e2a,0.0
d7b7e2511318580e77556a4a73aeafc2d432f2b0,0.0
e7fda82b03ba50b65f6fba47c9fcab9fd2d54ff6,0.0
6197051ee989901c12d8d8766bba8aa2597cf9da,0.0
ea7fda1013d34c9a004eae2dde624cf9233cb079,0.0
7773ff76a899f5973b0d3e9b88a33d6acdc259f8,0.0
5e808a9358f044b3d533f5431e2b4cc2c02ac2ba,0.0
1845bd110f20618f212c7eda13b95f6983015046,0.0
bbc8117f0a3b4bc0a1093c4f3ff32ff9b0af0e18,0.0
93ce64e2571dc84f799d3f4001a9927af6194ba6,0.0
2957af9b315e267c1f2ba00951b30771f7062101,0.0
9283ff959820b5cdeab829a8af897e4ef0b3e437,0.0
91f5b637f0522916d25399e7a2434dd8931e7677,0.0
6affb85900bf20cad96651aff688909d1158e937,1.0
e1651ad5732d24f5bba669be280b99813b14e4ec,0.0
05b667231305667dff88a3df44721047ac922a1c,0.0
bc4080c287244e728f3ad29ec7324bf6ef308c82,0.0
91955d8da400e88fc56cf2e83163de19f0342e9a,0.0
2e91a181f9771c877e00b4bea24dcfd719dc168a,0.0
94ab2c2dc94e427c2d2d8f379eaeb7379144f6aa,0.0
d722e727cf3b549755ce0de4677fdd107a99ab96,0.0
6dfd35c7e50133c84468756408d174f9f174afe5,0.0
decefbf8f2ea9b2825ca5b62e9a9db2e5f3cd4f3,0.0
ef43aad0bf004cf5adfed1438140b0b4cf2f2c51,0.0
e80ec6c9c7258cff33b89c95ee939ad64a5ca285,0.0
2397506a87cc26efb7ba2259a680d0d8e83ece0a,0.0
f9d90acfa994eadef2d9dd5a1e794a1c15ecdedf,0.0
55fcc5ec04e530ec78ed4f1923319f52ef7a91bf,0.0
f47650c95e702f09611e11b66306c0c1c42d9685,0.0
811f706d994eecfa60b2f2d86a7f9e53a00bdf5c,0.0
74f0a9dc58fb5f4b11cc9043f4fd62ef967d16a1,0.0
a30aa7ada5850280ddcee00cbe1b2ba98b00602e,0.0
330eb04f6c05f62b563744715ebda522bb1b55d2,0.0
3ca728a74828097272eb8bbfb3495c6bc83462ac,0.0
e5c6db7c830d03c9d9a88942bd579f472d4ac2f0,0.0
4d96b7378ccafbfd4f972a56cf1db2d1428b1db2,0.0
e0bf3b12125e6898dfba7b9e45f9c6e744bcc3c8,0.0
b664068cee3cc4755038e724873dd896134308e5,0.0
19c3f85165b2e21e61f65133c6c6bda2e5daa164,0.0
70feb6dc20070ff854ebbb471378a6b8eb98d764,0.0
783a43b1b6912bfdb9f3970482e00025f19ae65b,0.0
28eb8628a3b874c8b63cdaf3deb95622864aca59,0.0
1753fd97c08ec0b8d2e73aa46ebdb4cac42c335f,0.0
1e4dfc9f0badab247f861a5f54a4e65e26a23eb6,0.0
b308c35a52bd270bddeb1353b298fa452736d0a0,0.0
b0b11cccced766ce23b3ba6effd1ab11c2a86cac,0.0
9a594153f8e0c85a04d82428d7c855dd8057b7ee,0.0
806ef4367c860a93b02085371e36156954d00887,0.0
e8f664729075550dc1513535ec294e24cd34435c,0.0
3cb004489b30e4361ef57462dd62081ac451caf7,0.0
6e66e70be8ff01b9c120d7b572085b45028acc3a,0.0
0bcfdc75eb6f4d0f4c5512d6dcf0d8a8fe99e14f,0.0
09e670db07417e83641373b8d144a032321d11d9,0.0
210ab54253edcec6f27df12f35b183678df89407,0.0
34163e48dffaee56d19263f319ec3aefe022c808,0.0
e3bc04cdfd6c32e54c0bcf4a6022c64e4a04ada5,0.0
c9561fabe93925b799703e21f1acd9d2f9a63d2d,1.0
45bd20a4b88f1658a160d513e85b06ed43459ff8,0.0
d80c776b2580e18a028898cb4fc85fa5028bc443,0.0
30aa21611929444e92e14a208a8aeadbb51c8748,0.0
184790a63894fee7564bbf26cbc18bcfe6276534,0.0
2ab9524ec392d8c20be58cc671c40dbdc38e38d1,0.0
4f9bc0f62c6f73dbd161f333d2a61fa62fb25e8f,0.0
e6d9f80b7da69587ef609d9aba8c19536d171bd8,0.0
9b32ab6f3bec6ef030320f63dfc11f0d5544c3d2,0.0
939e840cc7912cb8bc86dd26521df113148295ff,0.0
b66f2c9dc5a9866aff7aa5512f96899c6a11ae06,0.0
beef588fcbcc3d4a28ca10a60c595fcbd3887ff0,0.0
c9465cec8b7a5e7864c0b03c3f0db321b790cd47,0.0
188b9745627f8d973c174478a72bf8f8c3ae2523,0.0
3dd793216ef4cad7e5d231082988560bac9308df,0.0
b0124cbbb880ee17702f9e0c44b8369d289fccf7,0.0
d98d71858b070bfaf3b210465ff55041a77b3d2f,0.0
43a8a54d90e9126e816617a349ecb3649d4afa4a,0.0
77f7d15322f62e5dd1b7cf708f04ad3066af25e3,0.0
f1e152a8e1aafeb935f84506072cbddfbd692fab,0.0
5ac76c22f97c9c1d9d13267150e3542c53717c34,1.0
0ffd6fee375a391946ca995b7feda3ffcea4e0ef,0.0
f9ec08352431bd5601fecc4086c08654fbf48758,0.0
9fc972f12f7b61b9bc4a976a547ebb82b930a579,0.0
539140c6abeb36293ef5448435574b64e3de6564,0.0
3d77a94f644004944352b5923ae73e33ed87726a,0.0
6a31372ac2e48111c4128e5afbdc5e5f766229bf,0.0
dcf4a5365baa8eec075d1a5db122d4c51f30edd4,0.0
11a48e12bf2d6dffeaad2bc6dc6300d1c569c0ac,0.0
c6eaef3d96b7e16c450aabe9bcad8ab5d55ae8c4,0.0
5da8afa06495c577628f49f738994f08ae04d0fb,0.0
300011d73bb901f38a0075387cbf68c3f7995ddf,0.0
a8493ae1bfaea34a7f6390b3b0448485d8e50421,0.0
d7ceb3df93184acb0ee164610d0d8261d2f5b4dd,0.0
82b612c44409e80d2e01af23f2fd5d15223f9d74,0.0
964d664ffc94da3b519bc6cb09b32fd70a022a4c,0.0
23f3d6c49e2e9b8385765639483131a70619921e,0.0
b54fcaa77374a084673b5c844694c8bc0b984185,0.0
900512d954c3a60bc0518acd6f6984e9c5593503,0.0
5f94330d5f886b68b98d6262fef2ec0a9655b024,0.0
9e2149a7c003df2fb128a42cafd5bfce242b1e11,0.0
1f9db525a906de2015068c51724fa9c2e4d5eb34,0.0
6c14d1a6253e107a80423bd2b0bd3865488661b6,0.0
1a2a22f42c8946b7b96a77c73ac8d9aaf979d044,0.0
2a503f710dcb4ff0a5b682f36fd2b5ab75e6c70c,0.0
47dcd8bbf4dc59f7bd5122a6f20344860fcb30bf,0.0
b2ad9f40fc8da9c7652dde8d20fe60bc66b00b58,0.0
a6de3c0036e5db4dd7e3b688e2666f1be61cafcb,0.0
739ad35fc95474953726c6cc0e5963f78690882e,0.0
0370681822cb225883da172074e37ccaae74e81f,1.0
9de5d7319757c140d455767deae65a429030cb67,0.0
e56a1d08100d03e18cba67137e12c133e6e20d2b,0.0
